ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
8,21,1443,2640,190,167,142,112,166.0984060984061,139.6909216909217,1.6509671861416704,0.8697002151253734,42.863558683954835,1,0.5465909090909091,0.6057055575629046,61.534230168229904,66.40030120413611,14.7648230602334,6.060766670255654,5.656854249492381,31.671846841523802,30.37208523677986,40.504985632899306,173.02438661763952,0.9161904761904762,166.0984060984061,139.6909216909217,0
8,22,905,1564,972,165,926,131,947.7646408839779,145.79116022099447,1.6302092653825537,0.7566463924025154,33.94527637220416,1,0.5786445012787724,0.61341817963802,42.943522571861656,46.32493928760188,13.0,4.9553918559584655,4.242640687119285,29.026016920112493,28.07751929422666,68.88393728818335,136.1604255869606,0.8529688972667295,947.7646408839779,145.79116022099447,0
8,23,1762,2736,672,174,615,126,643.6345062429058,146.77525539160047,1.3296008489334108,0.7861868187149754,47.36505122791864,1,0.6440058479532164,0.752105416300078,60.553753977023604,61.29437168288782,18.110770276274835,7.129269245492207,6.4031242374328485,38.71106789468327,37.42154808331548,58.08133914711556,171.58073580374358,0.9462943071965628,643.6345062429058,146.77525539160047,0
8,24,1589,2226,602,170,549,128,575.2265575833858,149.8904971680302,1.4618759109674753,0.7223711098198733,44.97974695998382,1,0.7138364779874213,0.684052587841191,54.41140381468013,55.02726596879042,18.24828759089466,6.743949232583922,6.0,38.25323966447269,37.625789846309765,71.48091966298216,170.85281374238568,0.9319648093841643,575.2265575833858,149.8904971680302,0
8,25,1811,3087,336,199,287,136,309.4809497515185,167.79679734953064,1.729177446022924,0.8605478383819588,48.01912968302716,1,0.5866537091026887,0.5783096479195825,68.13097667624248,67.7421582177598,16.1245154965971,6.409978072981238,5.830951894845301,36.340071981227986,34.70385023999094,30.11314812359296,198.373629022557,0.8934385791810557,309.4809497515185,167.79679734953064,0
8,26,1600,3360,266,197,206,141,232.781875,170.381875,1.995582080093118,0.9015196963824277,45.1351666838205,1,0.47619047619047616,0.5011069251300041,71.29227573917053,70.7248188403477,14.7648230602334,5.411998264232157,5.0,30.87568124443074,30.85088179339574,45.46586991154658,200.30865786510142,0.8686210640608035,232.781875,170.381875,0
8,27,2577,4278,831,200,738,154,781.9243306169965,178.4835079549864,1.732947751032892,0.9376399874233745,57.28122124032024,1,0.6023842917251052,0.5770514427823737,98.54458492058798,95.88013350011565,16.55294535724685,7.001772847528165,6.708203932499369,35.61356977145026,34.25487648175506,75.00803765420046,236.8944443027283,0.926978417266187,781.9243306169965,178.4835079549864,0
8,28,1427,2142,490,212,448,161,468.3279607568325,183.89908899789768,1.8219391538315755,0.6038303252238133,42.62526047236635,1,0.6661998132586368,0.5488657499329653,48.79185584235176,53.14132102234569,16.278820596099706,5.989722827145338,5.0,39.33398228201872,38.89261657428758,1.7271416064985223,180.75230867899737,0.855515587529976,468.3279607568325,183.89908899789768,0
8,29,1444,2640,989,210,941,155,966.314404432133,184.6343490304709,1.900875713355775,0.6435280405659292,42.87840834962948,1,0.546969696969697,0.5260733213507244,50.95794386516588,56.32051136131489,16.55294535724685,5.9118224101474475,5.0,39.23994883923347,39.004358702134816,-26.754868734757526,185.7228714274745,0.8237307472903593,966.314404432133,184.6343490304709,0
8,30,1651,2448,704,213,656,162,678.0133252574198,188.29194427619623,1.3121526543706197,0.5675092146659795,45.84886572596702,1,0.6744281045751634,0.7621064490241456,51.0731800318157,51.478150704935004,19.026297590440446,7.114119725694492,6.324555320336759,42.4,42.05197333634849,33.617690650402636,164.99494936611666,0.9391353811149032,678.0133252574198,188.29194427619623,0
8,31,1306,1976,387,227,349,175,367.81929555895863,201.1967840735069,1.2949507556572273,0.8006473927735908,40.77806819142028,1,0.6609311740890689,0.7722301374251636,52.96276029524554,53.14132102234569,14.866068747318506,6.132965734655617,5.656854249492381,32.47327813916311,31.73188777532992,27.9994125362284,145.7817459305202,0.9443239334779465,367.81929555895863,201.1967840735069,0
8,32,2796,4661,905,263,846,184,874.7907725321888,221.60300429184548,2.396738069743051,0.7087500584434328,59.66554924811734,1,0.5998712722591718,0.4172337447400783,72.7248078477242,79.83107164506812,19.209372712298546,7.052445368749257,6.324555320336759,51.92229317260445,51.304419391438266,20.858470601161798,290.19090885901,0.9031007751937985,874.7907725321888,221.60300429184548,0
8,33,1427,2592,114,232,60,184,88.51576734407848,207.03994393833216,1.8703322277387684,0.8367810761129028,42.62526047236635,1,0.5505401234567902,0.5346643688052148,58.94937709589708,59.682493245507096,15.556349186104045,5.770188058845546,5.0,30.689655172413794,32.27700084662141,51.03780637304199,183.1370849898476,0.9159178433889602,88.51576734407848,207.03994393833216,0
8,34,1662,2255,769,238,714,197,743.0186522262335,217.81528279181708,1.627526252181084,0.6810861999660307,46.00134914706133,1,0.7370288248337029,0.6144294131414948,55.665393583370154,60.03332407921454,18.027756377319946,6.706136412020919,6.0,38.08085388314322,40.75838167253705,83.19158304398461,184.36753236814715,0.8706128863279203,743.0186522262335,217.81528279181708,0
8,35,1981,2880,193,243,129,198,158.56688541140838,219.7208480565371,1.7430919690432114,0.7445974803172628,50.22238084878452,1,0.6878472222222223,0.5736931944841115,62.26604328174367,64.32728814430156,18.788294228055936,6.954699344410428,6.082762530298219,42.51836973245661,41.56343938945108,81.0831277632049,208.3086578651014,0.9129032258064517,158.56688541140838,219.7208480565371,0
8,36,1100,1845,504,244,459,203,479.9490909090909,224.6727272727273,1.4422547859847046,0.8099865266375694,37.424103185095554,1,0.5962059620596206,0.6933587669235893,50.24602884336456,51.86520991955976,14.317821063276353,5.431584110781739,5.0,30.61660365249506,29.466707539872395,47.84363972469169,141.19595949289334,0.9128630705394191,479.9490909090909,224.6727272727273,0
