ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
1,31,185,340,712,522,692,505,701.0756756756757,512.6432432432432,1.3180668517321728,0.862047415231684,15.347615963921077,1,0.5441176470588235,0.7586868592331438,22.068098669171043,21.02379604162864,5.385164807134504,2.4205253805934084,2.23606797749979,11.023977952066144,11.184722307356099,-51.775586277533804,55.35533905932738,0.9024390243902439,701.0756756756757,512.6432432432432,0
1,32,442,660,643,541,621,511,630.8552036199095,524.0723981900453,1.3266414502884645,0.7128542527946239,23.722813466638858,1,0.6696969696969697,0.7537831716192497,29.362989936534916,30.083217912982647,10.63014581273465,3.743489375451967,3.1622776601683795,21.0,20.59262333063385,-10.154193553217107,85.84062043356596,0.8929292929292929,630.8552036199095,524.0723981900453,0
1,33,208,285,746,537,731,518,738.4278846153846,526.7788461538462,1.1518545297937126,0.6459107649730029,16.273715780512877,1,0.7298245614035088,0.8681651841739872,19.023860303877676,18.24828759089466,6.4031242374328485,2.78130963914522,2.23606797749979,13.803940759355818,14.523060710228577,-10.644192621587726,54.8700576850888,0.9244444444444444,738.4278846153846,526.7788461538462,0
1,34,665,986,196,551,162,522,179.5248120300752,534.9759398496241,1.148861809677302,0.5951476855712406,29.098183744847088,1,0.6744421906693712,0.8704267054371709,32.888175952148586,33.37663853655727,12.529964086141668,4.77359553026876,4.242640687119285,25.4,26.429475801657254,70.85018397162959,97.9827560572969,0.9595959595959596,179.5248120300752,534.9759398496241,0
1,35,923,1548,606,560,563,524,583.1700975081257,540.9068255687974,1.2420166713716683,0.6899702175194243,34.28119163317628,1,0.5962532299741602,0.805142171638978,40.58557937684535,43.41658669218482,14.317821063276353,5.502106527514512,5.0,28.289710007486683,29.377374756065304,-57.38737304056958,120.02438661763951,0.9515463917525773,583.1700975081257,540.9068255687974,0
1,36,578,812,624,563,596,534,610.4567474048442,548.2889273356401,1.074084521620535,0.3377395042930122,27.128075067297424,1,0.7118226600985221,0.9310254266500747,28.10276715870419,28.442925306655784,12.649110640673518,4.6754102338735715,4.123105625617661,25.45584412271571,26.45143795578394,4.877830005037817,88.32590180780451,0.9714285714285714,610.4567474048442,548.2889273356401,0
1,37,583,792,225,565,201,532,212.69125214408234,548.0703259005146,1.1221209960635645,0.7278446981336875,27.245158369526866,1,0.7361111111111112,0.8911694937605046,32.99453887903312,33.52610922848042,11.661903789690601,4.516498187610058,4.123105625617661,22.742708045234394,22.625741196296502,16.04432139856476,90.66904755831213,0.966832504145937,212.69125214408234,548.0703259005146,0
1,38,581,713,691,565,660,542,674.6385542168674,552.9879518072289,1.0792997236686155,0.6950286126735877,27.19838553096727,1,0.814866760168303,0.9265266895473019,32.14583514909397,31.04834939252005,11.180339887498949,4.606161854410919,4.0,22.0,23.112279333970527,80.71773435594066,88.76955262170047,0.9748322147651006,674.6385542168674,552.9879518072289,0
1,39,407,621,579,573,556,546,565.9336609336609,561.1277641277642,1.166936043059878,0.6125984164438425,22.764193258431348,1,0.6553945249597424,0.8569449936415134,25.98893790719298,27.202941017470888,9.848857801796104,3.8619586610368897,3.605551275463989,19.472921975540462,20.5415088895895,35.982685335251446,77.25483399593904,0.9487179487179487,565.9336609336609,561.1277641277642,0
1,40,356,462,723,572,701,551,711.685393258427,560.3988764044943,1.0496933861339373,0.2879026801370325,21.290215544369623,1,0.7705627705627706,0.9526591414308515,21.82493923109403,21.840329667841555,9.848857801796104,3.799191252719977,3.1622776601683795,20.0,20.900864138572842,-78.73322014067001,68.52691193458118,0.9621621621621622,711.685393258427,560.3988764044943,0
1,41,549,816,273,585,239,561,255.76502732240436,573.4134790528233,1.1826123335780983,0.7777865025793742,26.438769072322643,1,0.6727941176470589,0.8455856341142761,33.46019810905554,33.95585369269929,10.770329614269007,4.300079774992139,4.0,21.019038988498025,21.03069028571405,70.70644419475228,90.32590180780451,0.9614711033274956,255.76502732240436,573.4134790528233,0
1,42,634,832,243,591,211,565,226.54258675078864,577.8738170347003,1.181281833230538,0.6229455418384218,28.41186145542198,1,0.7620192307692307,0.8465380334049724,32.5744178242644,32.64965543462902,12.083045973594572,4.654188038178725,4.123105625617661,23.92616848685845,25.4818336568322,67.69446242347463,97.01219330881976,0.9562594268476622,226.54258675078864,577.8738170347003,0
1,43,213,280,699,585,679,571,688.6431924882629,577.8779342723004,1.0911071983800076,0.7303024399554309,16.46815177937675,1,0.7607142857142857,0.9165002315856071,20.09421298274676,19.235384061671343,6.708203932499369,2.856249796738572,2.8284271247461903,13.0,13.72683836746375,-87.75378476055135,54.04163056034261,0.9508928571428571,688.6431924882629,577.8779342723004,0
1,44,1011,1444,646,596,608,558,626.0296735905044,578.106824925816,1.1423065073389358,0.3204107551495101,35.878199226372125,1,0.7001385041551247,0.875421783536499,37.315943922573275,37.8549864614954,16.0312195418814,5.909768420490165,5.0990195135927845,34.64823227814083,35.34859909466633,42.321443307751856,120.46803743153546,0.9693192713326941,626.0296735905044,578.106824925816,0
1,45,577,858,582,602,549,576,563.2305025996534,588.1005199306759,1.1459585763214304,0.6892888456627013,27.104597715372734,1,0.6724941724941725,0.8726318914685706,32.14223886264709,32.89376840679705,11.313708498984761,4.509218678625239,4.0,21.920310216782973,23.286622540434703,-58.20262794612597,91.15432893255071,0.9713804713804713,563.2305025996534,588.1005199306759,0
1,46,602,900,597,611,567,581,583.4501661129568,596.0647840531561,1.1761306739649373,0.7776339049836872,27.685559519911603,1,0.6688888888888889,0.8502456590378935,35.24403037533778,34.20526275297414,10.816653826391969,4.426941821913325,4.0,21.213203435596427,22.158533482611737,-44.818077832286036,94.32590180780453,0.9694041867954911,583.4501661129568,596.0647840531561,0
1,47,218,288,608,621,590,605,597.8211009174312,612.059633027523,1.3633160963933613,0.704699169878613,16.66031874701878,1,0.7569444444444444,0.7335056064000782,20.22177903322934,20.808652046684813,7.0710678118654755,2.7138403188697096,2.23606797749979,13.810855369143408,14.347478057034357,-57.987317411654,61.11269837220809,0.9083333333333333,597.8211009174312,612.059633027523,0
1,48,311,432,882,636,858,618,869.9228295819936,626.5176848874598,1.2015782812337032,0.7845434521099666,19.899183360445615,1,0.7199074074074074,0.832238744339873,25.6068007905804,23.769728648009426,7.0710678118654755,3.172654776259629,3.0,15.421003192060537,15.878107393356697,-69.8922174598653,68.52691193458118,0.9311377245508982,869.9228295819936,626.5176848874598,0
1,49,559,812,588,639,559,611,573.046511627907,623.9463327370304,1.2070901634524929,0.652391889847712,26.678472698169138,1,0.6884236453201971,0.8284385295128426,31.437143724394954,31.304951684997057,10.63014581273465,4.193444105327986,4.0,24.66576574931336,23.82563905797124,-56.6999357270048,92.08326112068524,0.9316666666666666,573.046511627907,623.9463327370304,0
1,50,274,360,298,656,280,636,288.36131386861314,645.1532846715329,1.0148483315207832,0.39998189156951397,18.677998695187732,1,0.7611111111111111,0.9853689156698592,19.520349171615692,19.313207915827967,8.602325267042627,3.4142453789513225,3.0,17.0,17.89084980260158,10.368597095329607,59.11269837220809,0.9681978798586572,288.36131386861314,645.1532846715329,0
1,51,1086,1892,722,669,678,626,699.98802946593,647.146408839779,1.360635739576064,0.8635541211454726,37.18518717960671,1,0.5739957716701902,0.7349505609132184,52.70592053633244,51.40038910358559,12.727922061357855,5.398087826775244,5.0,25.2,26.5772853578553,-50.08255403988495,136.2670273047588,0.9585172109443955,699.98802946593,647.146408839779,0
1,52,571,1110,523,676,493,639,507.6042031523643,656.9439579684764,1.5653968149363147,0.9300392307010906,26.963304323539017,1,0.5144144144144144,0.638815660322321,44.726935353137364,44.40720662234904,8.54400374531753,3.6200819308647265,3.1622776601683795,16.63536275882336,16.435370483075108,-35.6534804199668,105.9827560572969,0.9360655737704918,507.6042031523643,656.9439579684764,0
1,53,622,1440,422,679,382,643,401.65434083601286,659.9212218649518,1.785182405465254,0.949117146713762,28.14169498849121,1,0.43194444444444446,0.5601668473420676,50.84001871551604,51.088159097779204,8.48528137423857,3.5337931106181584,3.1622776601683795,16.866766283969454,16.01070298950698,51.56045045009542,118.12489168102786,0.9201183431952663,401.65434083601286,659.9212218649518,0
1,54,667,992,557,676,525,645,539.5727136431784,659.3658170914542,1.1729720434589597,0.6544695744077275,29.14190756176324,1,0.6723790322580645,0.8525352377974116,33.909656533647365,33.421549934136806,12.36931687685298,4.7324584006176815,4.123105625617661,25.45584412271571,25.6386958801636,-44.794170509227015,99.15432893255071,0.9542203147353362,539.5727136431784,659.3658170914542,0
1,55,505,725,399,688,370,663,385.46336633663367,673.9227722772278,1.1930509472671367,0.770454599872057,25.357168021907675,1,0.696551724137931,0.8381871723840888,32.26247193818953,32.7566787083184,10.0,4.036736060608665,3.605551275463989,20.80125735844609,20.56716036068554,56.03536547432362,87.01219330881975,0.9637404580152672,385.46336633663367,673.9227722772278,0
