ImageNumber,Nucleus,Centriole1,Centriole2,Cilia,Nuc_Cent1,Nuc_Cent2,Nuc_Cil,Cent1_Cil,Cent2_Cil,Cent1_Cent2,Nucleus_AreaShape_Area,Nucleus_AreaShape_BoundingBoxArea,Nucleus_AreaShape_BoundingBoxMaximum_X,Nucleus_AreaShape_BoundingBoxMaximum_Y,Nucleus_AreaShape_BoundingBoxMinimum_X,Nucleus_AreaShape_BoundingBoxMinimum_Y,Nucleus_AreaShape_Center_X,Nucleus_AreaShape_Center_Y,Nucleus_AreaShape_Compactness,Nucleus_AreaShape_Eccentricity,Nucleus_AreaShape_EquivalentDiameter,Nucleus_AreaShape_EulerNumber,Nucleus_AreaShape_Extent,Nucleus_AreaShape_FormFactor,Nucleus_AreaShape_MajorAxisLength,Nucleus_AreaShape_MaxFeretDiameter,Nucleus_AreaShape_MaximumRadius,Nucleus_AreaShape_MeanRadius,Nucleus_AreaShape_MedianRadius,Nucleus_AreaShape_MinFeretDiameter,Nucleus_AreaShape_MinorAxisLength,Nucleus_AreaShape_Orientation,Nucleus_AreaShape_Perimeter,Nucleus_AreaShape_Solidity,Centriole1_AreaShape_Area,Centriole1_AreaShape_BoundingBoxArea,Centriole1_AreaShape_BoundingBoxMaximum_X,Centriole1_AreaShape_BoundingBoxMaximum_Y,Centriole1_AreaShape_BoundingBoxMinimum_X,Centriole1_AreaShape_BoundingBoxMinimum_Y,Centriole1_AreaShape_Center_X,Centriole1_AreaShape_Center_Y,Centriole1_AreaShape_Compactness,Centriole1_AreaShape_Eccentricity,Centriole1_AreaShape_EquivalentDiameter,Centriole1_AreaShape_EulerNumber,Centriole1_AreaShape_Extent,Centriole1_AreaShape_FormFactor,Centriole1_AreaShape_MajorAxisLength,Centriole1_AreaShape_MaxFeretDiameter,Centriole1_AreaShape_MaximumRadius,Centriole1_AreaShape_MeanRadius,Centriole1_AreaShape_MedianRadius,Centriole1_AreaShape_MinFeretDiameter,Centriole1_AreaShape_MinorAxisLength,Centriole1_AreaShape_Orientation,Centriole1_AreaShape_Perimeter,Centriole1_AreaShape_Solidity,Centriole2_AreaShape_Area,Centriole2_AreaShape_BoundingBoxArea,Centriole2_AreaShape_BoundingBoxMaximum_X,Centriole2_AreaShape_BoundingBoxMaximum_Y,Centriole2_AreaShape_BoundingBoxMinimum_X,Centriole2_AreaShape_BoundingBoxMinimum_Y,Centriole2_AreaShape_Center_X,Centriole2_AreaShape_Center_Y,Centriole2_AreaShape_Compactness,Centriole2_AreaShape_Eccentricity,Centriole2_AreaShape_EquivalentDiameter,Centriole2_AreaShape_EulerNumber,Centriole2_AreaShape_Extent,Centriole2_AreaShape_FormFactor,Centriole2_AreaShape_MajorAxisLength,Centriole2_AreaShape_MaxFeretDiameter,Centriole2_AreaShape_MaximumRadius,Centriole2_AreaShape_MeanRadius,Centriole2_AreaShape_MedianRadius,Centriole2_AreaShape_MinFeretDiameter,Centriole2_AreaShape_MinorAxisLength,Centriole2_AreaShape_Orientation,Centriole2_AreaShape_Perimeter,Centriole2_AreaShape_Solidity,Cilia_AreaShape_Area,Cilia_AreaShape_BoundingBoxArea,Cilia_AreaShape_BoundingBoxMaximum_X,Cilia_AreaShape_BoundingBoxMaximum_Y,Cilia_AreaShape_BoundingBoxMinimum_X,Cilia_AreaShape_BoundingBoxMinimum_Y,Cilia_AreaShape_Center_X,Cilia_AreaShape_Center_Y,Cilia_AreaShape_Compactness,Cilia_AreaShape_Eccentricity,Cilia_AreaShape_EquivalentDiameter,Cilia_AreaShape_EulerNumber,Cilia_AreaShape_Extent,Cilia_AreaShape_FormFactor,Cilia_AreaShape_MajorAxisLength,Cilia_AreaShape_MaxFeretDiameter,Cilia_AreaShape_MaximumRadius,Cilia_AreaShape_MeanRadius,Cilia_AreaShape_MedianRadius,Cilia_AreaShape_MinFeretDiameter,Cilia_AreaShape_MinorAxisLength,Cilia_AreaShape_Orientation,Cilia_AreaShape_Perimeter,Cilia_AreaShape_Solidity
1,19,8,,11,9.790196468522458,,118.89314060549698,126.34982516520387,,,503,840,514,431,490,396,499.83300198807154,411.6182902584493,1.2692090651936672,0.7383634072291559,25.30690599424961,1,0.5988095238095238,0.7878922609549839,31.62650885794011,34.0147027033899,10.198039027185567,3.987863474752752,3.605551275463989,21.14033569041533,21.329014152252665,12.042309721252437,89.5685424949238,0.9617590822179732,13.0,16.0,511.0,419.0,507.0,415.0,508.38461538461536,416.38461538461536,0.6422005297067807,0.523556754446835,4.068428945128219,1.0,0.8125,1.5571460217520925,4.318667337728677,3.605551275463989,2.0,1.1725108220860991,1.0,2.8284271247461903,3.6794648440312,-45.0,10.242640687119284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,93.0,176.0,467.0,307.0,456.0,291.0,461.1827956989248,299.18279569892474,1.4949916281542723,0.9198727290078886,10.881694613449236,1.0,0.5284090909090909,0.6689000668415832,18.201108154757264,15.811388300841896,3.1622776601683795,1.7071881313550528,1.4142135623730951,6.846153846153847,7.138783743353324,-22.65186613551963,41.79898987322333,0.808695652173913
1,15,6,,12,0.23930284054219284,,4.863311998749475,4.637414717691003,,,632,920,616,401,593,361,603.251582278481,379.1946202531645,1.2971300825938252,0.8610611873059234,28.367012395961314,1,0.6869565217391305,0.770932702447495,40.100000049652905,40.80441152620633,10.770329614269007,4.274691531381289,4.0,20.82532395059099,20.39090450578944,-19.208030578260264,101.49747468305831,0.9619482496194824,182.0,330.0,612.0,391.0,597.0,369.0,603.3626373626373,379.4065934065934,1.6606062910627482,0.7814677453985006,15.222667215103916,1.0,0.5515151515151515,0.6021896974508172,20.59947094235342,22.47220505424423,5.830951894845301,2.347868521270982,2.0,12.521980673998822,12.852950101038996,-23.928789051489613,61.62741699796952,0.8348623853211009,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,606.0,386.0,603.0,383.0,604.0,384.0,0.5300702784881366,0.816496580927726,2.985410660720923,1.0,0.7777777777777778,1.8865422955842648,3.7032803990902057,2.8284271247461903,1.4142135623730951,1.0591733660532994,1.0,1.4142135623730951,2.138089935299395,45.0,6.82842712474619,1.0
1,22,,,13,,,13.086499977166174,,,,780,1377,86,444,59,393,73.48589743589744,418.04615384615386,1.5657185950120438,0.9213457366807788,31.5139150994196,1,0.5664488017429193,0.6386843735430681,51.73205940116184,51.19570294468082,10.0,4.178401147214678,4.0,20.51652021688753,20.110536746549588,-16.01800285331675,123.88225099390856,0.9500609013398296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,60.0,65.0,419.0,59.0,409.0,61.14893617021277,413.6808510638298,1.0150851543583272,0.844415959286859,7.735777827895049,1.0,0.7833333333333333,0.9851390257324144,10.617439595003976,9.486832980505138,3.0,1.5712838203453257,1.4142135623730951,5.0,5.68763552045806,-8.30956623054399,24.48528137423857,0.9591836734693876
1,18,,,14,,,23.92585833825998,,,,1577,2070,801,435,755,390,777.7622067216233,412.59733671528215,1.1071705725983825,0.6143933603525584,44.809583372838354,1,0.7618357487922706,0.9032031962817912,50.49838440652229,50.60632371551998,20.0,7.499073526459176,6.708203932499369,39.59797974644666,39.8432188565916,-44.10080623804205,148.12489168102783,0.976470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,24.0,780.0,439.0,774.0,435.0,776.1764705882352,436.4705882352941,0.8730569292745781,0.8457915898290922,4.652426491681278,1.0,0.7083333333333334,1.1454006794618752,6.330855499127771,5.385164807134504,2.0,1.1907435698305462,1.0,2.683281572999748,3.377596471238104,-68.43893872364268,13.65685424949238,0.8947368421052632
1,34,21,,15,3.039500138547764,,44.558491590343394,47.591659451869425,,,665,986,196,551,162,522,179.5248120300752,534.9759398496241,1.148861809677302,0.5951476855712406,29.098183744847088,1,0.6744421906693712,0.8704267054371709,32.888175952148586,33.37663853655727,12.529964086141668,4.77359553026876,4.242640687119285,25.4,26.42947580165725,70.85018397162959,97.9827560572969,0.9595959595959596,9.0,12.0,180.0,540.0,177.0,536.0,178.11111111111111,537.6666666666666,0.6007314423370597,0.6945875203623408,3.385137501286538,1.0,0.75,1.6646373562696222,3.885753375057407,3.1622776601683795,1.4142135623730951,1.0920474583051325,1.0,2.0,2.7954428906961324,20.30064732250224,8.242640687119284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,205.0,499.0,202.0,496.0,202.83333333333331,497.0,0.5109957862326503,0.8703882797784892,2.763953195770684,1.0,0.6666666666666666,1.9569632997809336,3.829708431025352,2.8284271247461903,1.0,1.0,1.0,1.3416407864998738,1.8856180831641265,-36.86989764584402,6.207106781186548,0.8571428571428571
1,30,18,16,16,4.133591148626338,4.402075948576806,10.41760612158425,14.51137484871782,10.337678816145594,7.105462919879678,684,957,230,522,201,489,214.77777777777777,505.4108187134503,1.1247860225276003,0.7018407479396153,29.51094455619561,1,0.7147335423197492,0.889057989672397,35.0646945612618,34.132096331752024,12.083045973594572,4.905744022629838,4.47213595499958,24.006004150922696,24.977770123156432,34.728706970998765,98.32590180780451,0.9674681753889676,9.0,9.0,220.0,510.0,217.0,507.0,218.0,508.0,0.5658842421045168,0.0,3.385137501286538,1.0,1.0,1.7671458676442586,3.265986323710904,2.8284271247461903,2.0,1.1111111111111112,1.0,2.0,3.265986323710904,45.0,8.0,1.0,22.0,30.0,220.0,504.0,214.0,499.0,216.0,501.1818181818182,0.8215906780822317,0.7386897096864313,5.292567428401227,1.0,0.7333333333333333,1.217151102948507,6.4530858370083255,5.830951894845301,2.23606797749979,1.3133146466814625,1.0,3.5355339059327378,4.3496743155409865,53.110096847801394,15.071067811865476,1.0,10.0,16.0,208.0,503.0,204.0,499.0,205.7,500.3,0.6547974253873939,0.6164414002968978,3.5682482323055424,1.0,0.625,1.5271898777066448,4.0,3.1622776601683795,1.4142135623730951,1.1242640687119283,1.0,2.1213203435596424,3.149603149604724,-45.0,9.071067811865476,1.0
1,37,25,24,17,4.436104448424422,7.000975207517541,33.08341657677991,37.51778981570749,32.701594655029346,8.76381966652628,583,792,225,565,201,532,212.69125214408237,548.0703259005146,1.1221209960635643,0.7278446981336875,27.245158369526862,1,0.7361111111111112,0.8911694937605046,32.99453887903312,33.52610922848042,11.6619037896906,4.516498187610058,4.123105625617661,22.742708045234394,22.625741196296502,16.04432139856476,90.66904755831212,0.966832504145937,35.0,54.0,218.0,556.0,209.0,550.0,213.65714285714284,552.4,1.5008284057422638,0.843459534511772,6.6755811781245455,1.0,0.6481481481481481,0.6662986895596705,10.457976169959007,9.433981132056603,2.0,1.1971284267603333,1.0,5.0,5.617948617909165,76.43788676676657,25.69238815542512,0.7608695652173914,15.0,20.0,222.0,549.0,218.0,544.0,219.26666666666668,545.6666666666666,0.7208777308044718,0.5526820968472154,4.370193722368317,1.0,0.75,1.3871977968913514,4.77795383588526,4.123105625617661,2.0,1.2161760458079525,1.0,3.0,3.981909289096598,-5.884144466010325,11.65685424949238,1.0,31.0,36.0,210.0,519.0,204.0,513.0,206.4516129032258,515.5806451612904,0.8003042189023245,0.3311758133602732,6.282549314314218,1.0,0.8611111111111112,1.249524838656446,6.425754631219991,5.830951894845301,2.8284271247461903,1.496071083910669,1.0,5.0,6.06314329004941,59.03624346792645,17.65685424949238,0.96875
1,41,30,,18,4.566578664965537,,108.97510188153899,105.55089476327635,,,549,816,273,585,239,561,255.7650273224044,573.4134790528233,1.1826123335780985,0.7777865025793742,26.438769072322643,1,0.6727941176470589,0.8455856341142761,33.46019810905554,33.95585369269929,10.770329614269007,4.300079774992139,4.0,21.019038988498025,21.03069028571405,70.70644419475228,90.32590180780451,0.9614711033274956,154.0,208.0,269.0,582.0,253.0,569.0,260.0974025974026,574.8571428571429,1.1518511284808763,0.730921654410016,14.002817212590296,1.0,0.7403846153846154,0.8681677477877321,17.060807208599083,17.4928556845359,5.830951894845301,2.4817931002222524,2.118033988749895,11.31370849898476,11.643342030532278,57.41851689271922,47.21320343559643,0.9390243902439024,,,,,,,,,,,,,,,,,,,,,,,,,12.0,16.0,359.0,535.0,355.0,531.0,356.6666666666667,532.25,0.6957172405156791,0.4907192147942729,3.90882009522336,1.0,0.75,1.4373655585403928,4.167620293867669,3.605551275463989,2.0,1.1523689270621826,1.0,2.8284271247461903,3.631321610887408,-70.19465587998671,10.242640687119284,0.9230769230769232
1,58,44,,19,2.519706462530725,,42.73619063735908,42.605467655443434,,,729,988,724,715,672,696,697.914951989026,705.2537722908094,1.583091674376075,0.9322449596623889,30.46623751157884,1,0.7378542510121457,0.631675357899989,50.75658670545372,51.03920062069938,10.0,4.090919264458849,4.0,18.0,18.365142583314537,-88.01167832630327,120.42640687119284,0.9516971279373369,163.0,264.0,707.0,711.0,685.0,699.0,695.5276073619632,704.4478527607362,1.5655106842699824,0.8646427068047611,14.406180819073164,1.0,0.6174242424242424,0.6387691952842294,21.037889708674005,21.840329667841555,5.385164807134504,2.2032339258790667,2.0,11.0,10.56916840676544,-74.25256723633699,56.62741699796952,0.8534031413612565,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,683.0,746.0,680.0,744.0,681.0,744.5,0.3876473560308134,0.9241763718304448,2.256758334191025,1.0,0.6666666666666666,2.5796641830326625,3.23606797749979,2.23606797749979,1.0,1.0,1.0,0.7071067811865476,1.2360679774997898,-58.282525588539,4.414213562373095,1.0
1,59,,,20,,,20.87018057443489,,,,922,1360,439,746,405,706,420.7581344902386,726.2255965292842,1.2063706847578946,0.8094759236785585,34.262616074167774,1,0.6779411764705883,0.8289326097149725,44.87487560396151,44.204072210600685,13.038404810405298,5.34323171074452,5.0,25.793559124473152,26.34842102925228,33.71414950402886,118.2253967444162,0.9684873949579832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,417.0,748.0,414.0,745.0,415.0,746.2857142857143,0.5300702784881366,0.377964473009227,2.985410660720923,1.0,0.7777777777777778,1.8865422955842648,3.0237157840738176,2.23606797749979,1.4142135623730951,1.0591733660532994,1.0,2.0,2.799416848895061,90.0,6.82842712474619,1.0
1,64,,,21,,,51.485292372639144,,,,278,378,624,782,603,764,613.1330935251799,772.1942446043165,1.495660257929051,0.6151807386288548,18.81384047546846,1,0.7354497354497355,0.6686010373670279,22.476528482540317,23.021728866442675,6.4031242374328485,2.7479912409925387,2.23606797749979,16.956797897122495,17.720182862058493,-80.12643945538437,72.2842712474619,0.8580246913580247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,18.0,663.0,752.0,657.0,749.0,659.5454545454545,749.9090909090909,0.8753521870054245,0.9630776155953108,3.742410318509555,1.0,0.6111111111111112,1.1423973285781064,7.331885005345716,5.385164807134504,1.0,1.0,1.0,1.4552137502179978,1.9739186483667763,-75.22179549109383,11.0,0.7857142857142857
